event_code, primary_location, direction, extent, diversion_advice, ltn, rds_cc, length_route_affected, speed_limit_advice, quantifier, supplementary_info, additional_event, detailed_diversion_instructions, destinations, cross_linkage_to_source_problem, start_unix_time, stop_unix_time, iso_cc, latitude, longitude, activate_unix_time, expire_unix_time, geocoded_location_list, iid, duration, control_code, separator, information_category
2050,19,1,1,0,32,12,65535,54,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.87165,116.39922,1401180600,1401182400, ,0x731ab45bace2e2c8f2e5406067b10914,1,65535,255,218
2050,19,0,1,0,32,12,65535,55,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.87165,116.39922,1401180600,1401182400, ,0xcfe797728e5c7f2a65bb5c416e8407cc,1,65535,255,218
2050,20,1,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86925,116.3643,1401180600,1401182400, ,0xffae1eeaa7559ace5c1bfbfbd3c4b55f,1,65535,255,218
2049,20,0,1,0,32,12,65535,61,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86925,116.3643,1401180600,1401182400, ,0x9e685bf2dd9768346e9621b2c3d17ab6,1,65535,255,218
2050,21,1,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86808,116.3485,1401180600,1401182400, ,0x1b323ecd7227b5075dfd8a58ff1073e7,1,65535,255,218
2050,21,0,1,0,32,12,65535,54,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.86808,116.3485,1401180600,1401182400, ,0x2c0d756965790d246a026dffbcaaafeb,1,65535,255,218
2049,22,1,1,0,32,12,65535,59,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88955,116.34883,1401180600,1401182400, ,0x28c4f497899ef76b2be2d7f583058f69,1,65535,255,218
2050,22,0,1,0,32,12,65535,50,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88955,116.34883,1401180600,1401182400, ,0xd9ff6a24abe7c263644dd2b7ac9bd132,1,65535,255,218
2051,23,1,1,0,32,12,65535,9,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89983,116.35746,1401180600,1401182400, ,0x0e1be46cd22676beb57a9f24043d859b,1,65535,255,218
2050,23,0,1,0,32,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89983,116.35746,1401180600,1401182400, ,0x138df4c4eb33aec3dabdcc007ad91910,1,65535,255,218
2051,24,1,1,0,32,12,65535,17,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90719,116.35653,1401180600,1401182400, ,0x91e54af6d38c6b53b85dbca3cc6ed0dd,1,65535,255,218
2051,24,0,1,0,32,12,65535,19,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90719,116.35653,1401180600,1401182400, ,0xc28fc606479e642b2ed4c61fb2b6444f,1,65535,255,218
2051,25,1,1,0,32,12,65535,18,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92361,116.35628,1401180600,1401182400, ,0xe09d8bbbe39243d519edd51806cacf1f,1,65535,255,218
2051,25,0,1,0,32,12,65535,9,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92361,116.35628,1401180600,1401182400, ,0xb85b06f692e65d0e96a4c4c21ef60300,1,65535,255,218
2050,26,1,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93235,116.35588,1401180600,1401182400, ,0x22302a113290c53a78f03b48a5e939d1,1,65535,255,218
2051,26,0,1,0,32,12,65535,11,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93235,116.35588,1401180600,1401182400, ,0xf0b8479fa0cb75e5f0a9245436564d25,1,65535,255,218
2051,28,1,1,0,32,12,65535,11,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89776,116.34878,1401180600,1401182400, ,0x52977ca918db66f3dbe14cf5451753a2,1,65535,255,218
2049,28,0,1,0,32,12,65535,44,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89776,116.34878,1401180600,1401182400, ,0x996f43dc7b8836423f07ede773519325,1,65535,255,218
2050,35,1,1,0,32,12,65535,42,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96768,116.354,1401180600,1401182400, ,0x2e09eda5bf3706c69942a6bb4b1563d5,1,65535,255,218
2050,35,0,1,0,32,12,65535,50,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96768,116.354,1401180600,1401182400, ,0xb09f80ded73389bf378b7b5a63475d7c,1,65535,255,218
2051,36,1,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96819,116.38043,1401180600,1401182400, ,0x0ee6e0cfe252a36e7242a1cc54f6c931,1,65535,255,218
2050,36,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96819,116.38043,1401180600,1401182400, ,0x000dcaf66ba5400a2d96c71a4b107d61,1,65535,255,218
2051,37,1,1,0,32,12,65535,24,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96859,116.39458,1401180600,1401182400, ,0x1ef57899389f315a02cf812075ee65c1,1,65535,255,218
2051,37,0,1,0,32,12,65535,20,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96859,116.39458,1401180600,1401182400, ,0xb51a13b460fca783a37aa85d9d8a0e26,1,65535,255,218
2051,38,1,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96895,116.40748,1401180600,1401182400, ,0xe46b013e85bb688867eb283a04886dcb,1,65535,255,218
2051,38,0,1,0,32,12,65535,16,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96895,116.40748,1401180600,1401182400, ,0xee7104947752547e0a813ce62361162e,1,65535,255,218
