Predict [116.419343 39.951559] - [116.474498 39.999253] of 20140705
==================================
Predict [116.419343 39.951559] - [116.474498 39.999253] of 20140705
==================================
209	1
209	1
209	1
209	1
209	1
41	1
41	1
41	1
41	1
41	1
863	0
863	0
863	0
863	0
863	0
863	0
40	0
40	0
40	0
40	0
40	0
209	1
209	1
209	1
209	1
209	1
40	0
40	0
209	1
209	1
209	1
209	1
209	1
209	1
1089	1
209	1
1090	1
4249	1
1090	1
1090	1
1090	1
1090	1
1090	1
1090	1
1090	1
1090	1
4249	1
1090	1
4249	1
1090	1
1091	1
1091	1
1091	1
1091	1
1091	1
210	1
4199	1
4199	1
4199	1
4199	1
4199	1
4200	1
4200	1
4201	1
4201	1
4201	1
1571	0
4202	1
4202	1
4201	0
4128	1
4201	0
4201	0
4201	0
Predict [116.419343 39.951559] - [116.474498 39.999253] of 20140416
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
208	1
209	1
209	1
209	1
209	1
209	1
209	1
41	1
41	1
41	1
41	1
41	1
863	0
863	0
863	0
863	0
863	0
863	0
40	0
40	0
40	0
40	0
40	0
209	1
209	1
209	1
209	1
209	1
40	0
40	0
209	1
209	1
209	1
209	1
209	1
209	1
1089	1
209	1
1090	1
4249	1
1090	1
1090	1
1090	1
1090	1
1090	1
1090	1
1090	1
1090	1
4249	1
1090	1
4249	1
1090	1
1091	1
1091	1
1091	1
1091	1
1091	1
210	1
4199	1
4199	1
4199	1
4199	1
4199	1
4200	1
4200	1
4201	1
4201	1
4201	1
1571	0
4202	1
4202	1
4201	0
4128	1
4201	0
4201	0
4201	0
Predict [116.419343 39.951559] - [116.459541 39.993956] of 20140416
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1566	1
1566	1
1566	1
1566	1
1566	1
1566	1
1790	1
1790	1
1790	1
1790	1
1790	1
4122	1
4123	1
Predict [116.419343 39.951559] - [116.464777 39.986065] of 20140416
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1569	1
1566	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
4249	0
4249	0
4249	0
4249	0
Predict [116.419343 39.951559] - [116.466322 39.984947] of 20140416
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1569	1
1566	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
4249	0
4249	0
4249	0
4249	0
4249	0
Predict [116.419343 39.951559] - [116.463575 39.998558] of 20140416
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1566	1
1566	1
1566	1
1566	1
1566	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
4123	1
4123	1
4123	1
4230	1
4230	1
4253	1
4253	1
4253	1
4254	1
4254	1
4229	0
4229	0
Predict [116.419343 39.951559] - [116.463661 40.002372] of 20140705
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1566	1
1566	1
1566	1
1566	1
1566	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
1791	1
1791	1
1791	1
1791	1
4253	1
4253	1
4253	1
4253	1
4231	1
4231	1
4254	1
4254	1
4254	1
4230	0
Predict [116.419343 39.951559] - [116.463661 40.002372] of 20140416
==================================
155	0
155	0
4680	1
4680	1
4680	1
168	0
168	0
168	0
4680	1
4680	1
4680	1
4680	1
4680	1
168	0
168	0
168	0
471	0
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1566	1
1566	1
1566	1
1566	1
1566	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
1790	1
1791	1
1791	1
1791	1
1791	1
4253	1
4253	1
4253	1
4253	1
4231	1
4231	1
4254	1
4254	1
4254	1
4230	0
Predict [116.576614 39.817766] - [116.412506 39.954491] of 20140416
==================================
1320	1
1320	1
1320	1
1889	1
1889	1
1889	1
1320	1
1889	1
1889	1
1889	1
1889	1
1320	1
1889	1
1320	1
1320	1
1320	1
1320	1
1320	1
1320	1
1320	1
1320	1
1320	1
1889	1
1889	1
1889	1
1889	1
1889	1
1889	1
1889	1
1889	0
1889	0
1889	0
1889	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
1318	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
751	0
1793	0
1793	0
943	1
1793	0
5116	1
5116	1
5116	1
5116	1
5116	1
5116	1
5116	1
5116	1
751	1
751	1
751	1
751	1
751	1
4879	0
4879	0
4879	0
4879	0
1364	0
1364	0
1364	0
1364	0
1364	0
1364	0
1364	0
1364	0
1364	0
4877	0
4877	0
4877	0
4877	0
4877	0
4877	0
4877	0
4876	0
1363	0
1363	0
942	0
942	0
942	0
942	0
942	0
942	0
942	0
1301	0
1301	0
1301	0
1301	0
1301	0
1298	0
1298	0
1298	0
1298	0
1298	0
1298	0
1298	0
701	0
701	0
701	0
701	0
701	0
701	0
701	0
4662	1
4662	1
4662	1
4662	1
4662	1
4663	1
4663	1
4663	1
4663	1
4663	1
4663	1
4663	1
4663	1
4663	1
4663	1
4664	1
4664	1
16	0
15	0
15	0
15	0
15	0
15	0
15	0
1390	1
1390	1
1390	1
1390	1
1390	1
4737	1
4737	1
4737	1
4737	1
4737	1
4737	1
4737	1
4737	1
14	0
14	0
14	0
13	0
13	0
13	0
13	0
13	0
13	0
13	0
13	0
13	0
4704	0
4704	0
13	0
13	0
13	0
12	0
12	0
12	0
4697	0
4696	0
4696	0
4693	0
4693	0
4693	0
4693	0
4693	0
4690	0
4690	0
4687	0
4687	0
4687	0
4687	0
4684	0
4684	0
4683	0
4683	0
4683	0
4683	0
4683	0
4680	0
4680	0
4680	0
4680	0
4680	0
4680	0
4680	0
4680	0
4679	0
4679	0
4679	0
4678	0
4678	0
4678	0
4678	0
4678	0
4678	0
4678	0
4678	0
4678	0
4678	0
461	1
4678	0
461	1
461	1
461	1
461	1
461	1
4056	1
4056	1
147	0
4056	1
4056	1
4056	1
4056	1
4056	1
461	1
461	1
4056	1
4055	0
Predict [116.401520 39.953438] - [116.582794 39.816448] of 20140416
==================================
429	0
429	0
429	0
4056	1
4056	1
4056	1
4056	1
4056	1
147	0
147	0
147	0
4056	1
147	0
147	0
147	0
147	0
147	0
147	0
147	0
460	0
8	1
8	1
4676	1
4679	1
4679	1
4679	1
231	1
231	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4680	1
4680	1
4680	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
10	1
4684	1
4684	1
4684	1
4684	1
4684	1
4684	1
4684	1
10	1
4688	1
4691	1
4691	1
4691	1
4691	1
4694	1
4694	1
4694	1
4694	1
4694	1
4697	1
4697	1
4698	1
4698	1
4698	1
4698	1
4702	1
4702	1
4702	1
4702	1
4702	1
4702	1
407	0
407	0
407	0
407	0
4701	0
4701	0
4701	0
4701	0
408	1
408	1
343	1
343	1
80	1
344	1
344	1
82	1
82	1
82	1
4836	1
4836	1
4836	1
4836	1
4836	1
4837	1
5023	1
5023	1
5023	1
5023	1
5023	1
5024	1
5024	1
5024	1
5024	1
5024	1
5024	1
5024	1
5024	1
5024	1
5024	1
5024	1
4839	1
4839	1
4839	1
4839	1
4839	1
4839	1
4839	1
4839	1
4839	1
4839	1
4839	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
1793	1
751	1
751	1
751	1
751	1
751	1
751	1
751	1
751	1
751	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
5062	0
1219	1
1219	1
1219	1
1219	1
5062	0
5062	0
5062	0
5062	0
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1219	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1319	1
1888	0
1319	1
1319	1
1319	1
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
1888	0
3834	1
3834	1
3834	1
3834	1
3834	1
3834	1
1888	0
3831	0
3831	0
3831	0
3831	0
3831	0
3831	0
1889	1
1889	1
1889	1
3831	0
3831	0
3831	0
3831	0
1320	1
1889	1
1889	1
1889	1
1889	1
1320	1
1320	1
Predict [116.401520 39.953438] - [116.456108 39.881552] of 20140416
==================================
429	0
429	0
429	0
4056	1
4056	1
4056	1
4056	1
4056	1
147	0
147	0
147	0
4056	1
147	0
147	0
147	0
147	0
147	0
147	0
147	0
460	0
8	1
8	1
4676	1
4679	1
4679	1
4679	1
231	1
231	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4680	1
4680	1
4680	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
10	1
4684	1
4684	1
4684	1
4684	1
4684	1
4684	1
4684	1
10	1
4688	1
4691	1
4691	1
4691	1
4691	1
4694	1
4694	1
4694	1
4694	1
4694	1
4697	1
4697	1
4698	1
4698	1
4698	1
4698	1
4702	1
4702	1
4702	1
14	1
14	1
14	1
14	1
14	1
14	1
14	1
14	1
14	1
14	1
14	1
15	1
15	1
15	1
15	1
4736	0
4736	0
4736	0
4736	0
4736	0
1389	0
1389	0
1389	0
1389	0
1389	0
1389	0
1389	0
16	1
16	1
16	1
16	1
16	1
16	1
17	1
17	1
17	1
17	1
633	0
633	0
633	0
633	0
4728	1
4728	1
4728	1
634	1
634	1
1184	1
1184	1
1184	1
1184	1
1184	1
43	1
43	1
43	1
Predict [116.401520 39.953438] - [116.465034 39.992115] of 20140416
==================================
1144	1
4055	0
4055	0
4055	0
4055	0
4055	0
4055	0
4055	0
1144	1
1144	1
1144	1
430	1
430	1
4796	1
1754	1
131	1
131	1
130	1
130	1
130	1
130	1
130	1
130	1
1266	1
129	1
129	1
129	1
129	1
129	1
129	1
129	1
129	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
109	1
791	1
791	1
791	1
791	1
791	1
108	1
790	1
790	1
790	1
790	1
790	1
790	1
790	1
790	1
110	1
110	1
110	1
789	1
789	1
789	1
789	1
789	1
789	1
1564	0
1564	0
789	1
789	1
789	1
789	1
789	1
789	1
789	1
789	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1569	1
1566	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
4249	0
4249	0
4249	0
1569	1
1569	1
4227	1
4226	1
4226	1
4227	1
4227	1
4227	1
4227	1
4234	1
1570	1
1570	1
4226	0
4226	0
4226	0
Predict [116.411476 39.952122] - [116.465034 39.992115] of 20140416
==================================
4055	0
147	0
147	0
4055	0
4055	0
4055	0
4055	0
4055	0
461	1
4055	0
4055	0
461	1
461	1
461	1
1609	1
461	1
461	1
461	1
461	1
1609	1
1609	1
1609	1
1609	1
1609	1
1610	1
1610	1
5082	1
5082	1
5082	1
5082	1
5082	1
5082	1
5082	1
1613	1
1613	1
1613	1
1614	1
1617	1
1617	1
1617	1
1617	1
1617	1
4176	1
40	0
4176	1
4176	1
4176	1
4176	1
4929	1
4176	1
4176	1
4176	1
4937	1
4936	1
4176	1
4176	1
4176	1
4176	1
786	1
4249	1
4179	1
4180	1
4180	1
4180	1
4180	1
4180	1
4249	1
4223	1
4223	1
4223	1
4223	1
4223	1
4223	1
4223	1
4226	1
4226	1
4226	1
4227	1
4227	1
4227	1
4227	1
4227	1
4234	1
1570	1
1570	1
4226	0
4226	0
4226	0
Predict [116.411133 39.947385] - [116.465034 39.992115] of 20140416
==================================
4678	0
4678	0
4678	0
4678	0
4678	0
4678	0
231	1
231	1
231	1
4679	1
231	1
231	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4679	1
4680	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
4681	1
1147	1
1147	1
1147	1
1147	1
1147	1
1147	1
1085	1
1085	1
1085	1
1085	1
1080	0
1080	0
1080	0
1080	0
1080	0
1147	1
208	1
208	1
208	1
208	1
208	1
848	1
209	1
209	1
209	1
209	1
209	1
111	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
979	1
4248	0
4248	0
4248	0
4248	0
110	0
110	0
110	0
110	0
110	0
110	0
110	0
789	0
789	0
789	0
789	0
789	0
789	0
4249	1
1562	1
789	0
789	0
790	0
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1569	1
1566	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
4249	0
4249	0
4249	0
1569	1
1569	1
4227	1
4226	1
4226	1
4227	1
4227	1
4227	1
4227	1
4234	1
1570	1
1570	1
4226	0
4226	0
4226	0
Predict [116.305046 40.020779] - [116.465034 39.992115] of 20140416
==================================
1066	1
1066	1
1066	1
3694	0
3694	0
1066	1
3695	1
3695	1
3695	1
3695	1
1065	0
1065	0
1065	0
1065	0
1065	0
1065	0
1065	0
1065	0
1065	0
292	1
292	1
1065	0
292	1
1065	0
292	1
612	0
612	0
612	0
612	0
612	0
612	0
612	0
611	0
611	0
611	0
611	0
611	0
611	0
658	1
611	0
658	1
658	1
658	1
658	1
658	1
658	1
658	1
658	1
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
611	0
610	0
610	0
610	0
610	0
610	0
610	0
610	0
610	0
610	0
104	0
103	0
486	0
797	1
797	1
797	1
797	1
797	1
797	1
797	1
797	1
797	1
797	1
796	1
796	1
796	1
796	1
105	1
796	1
796	1
106	1
106	1
106	1
106	1
106	1
107	1
107	1
107	1
107	1
107	1
107	1
107	1
109	1
109	1
109	1
109	1
791	1
791	1
791	1
791	1
791	1
108	1
790	1
790	1
790	1
790	1
790	1
790	1
790	1
790	1
110	1
110	1
110	1
789	1
789	1
789	1
789	1
789	1
789	1
1564	0
1564	0
789	1
789	1
789	1
789	1
789	1
789	1
789	1
789	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1565	1
1569	1
1566	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
1569	1
4249	0
4249	0
4249	0
1569	1
1569	1
4227	1
4226	1
4226	1
4227	1
4227	1
4227	1
4227	1
4234	1
1570	1
1570	1
4226	0
4226	0
4226	0
Predict [116.305046 40.020779] - [116.480141 40.008683] of 20140416
==================================
1066	1
1066	1
1066	1
3694	0
3694	0
1066	1
3695	1
3695	1
3695	1
3695	1
3695	1
1067	1
1067	1
1068	1
1068	1
1068	1
1068	1
1068	1
1068	1
1068	1
1068	1
1462	1
1462	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1458	1
1458	1
1458	1
1458	1
1458	1
1458	1
3455	0
3455	0
3455	0
3455	0
4102	1
4102	1
3455	0
3454	0
4102	1
4102	1
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
363	0
363	0
292	1
292	1
292	1
292	1
292	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
295	1
295	1
4312	1
4312	1
4312	1
4313	1
4313	1
4314	1
4314	1
4314	1
4314	1
4314	1
4314	1
4314	1
4314	1
4315	1
4315	1
4315	1
1799	1
1799	1
297	1
297	1
297	1
297	1
297	1
297	1
297	1
297	1
1142	1
1142	1
1142	1
1142	1
1142	1
1142	1
1142	1
1142	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
4291	0
4291	0
4291	0
4244	0
4243	0
4280	0
4280	0
4280	0
4280	0
4243	0
4242	0
4274	1
Predict [116.305046 40.020779] - [116.549492 39.928695] of 20140416
==================================
1066	1
1066	1
1066	1
3694	0
3694	0
1066	1
3695	1
3695	1
3695	1
3695	1
3695	1
1067	1
1067	1
1068	1
1068	1
1068	1
1068	1
1068	1
1068	1
1068	1
1068	1
1462	1
1462	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1456	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1457	1
1458	1
1458	1
1458	1
1458	1
1458	1
1458	1
3455	0
3455	0
3455	0
3455	0
4102	1
4102	1
3455	0
3454	0
4102	1
4102	1
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
3454	0
363	0
363	0
292	1
292	1
292	1
292	1
292	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
294	1
295	1
295	1
4312	1
4312	1
4312	1
4313	1
4313	1
4313	1
4314	1
4314	1
4314	1
4314	1
4314	1
4314	1
4315	1
4315	1
1799	1
1799	1
297	1
297	1
297	1
297	1
297	1
297	1
1142	1
1142	1
1142	1
1142	1
1142	1
1142	1
1142	1
1142	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
1800	1
296	1
296	1
296	1
296	1
296	1
4286	1
4286	1
296	1
1092	0
1092	0
1092	0
1092	1
1151	1
1092	1
1151	1
1151	1
4322	1
1151	1
4322	1
1151	1
4322	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
1151	1
753	1
753	1
753	1
753	1
753	1
753	1
753	1
696	1
753	1
753	1
753	1
753	1
753	1
753	1
753	1
753	1
753	1
753	1
753	1
1150	0
753	1
1150	0
1150	0
1150	0
1150	0
1150	0
1150	0
1150	0
