407	0	4
409	1	4
4002	0	4
410	1	4
468	1	4
259	1	4
257	1	4
385	0	4
255	1	4
471	1	4
253	1	4
477	1	4
476	1	4
5082	1	4
1613	1	4
1614	1	4
1617	1	4
4176	1	4
40	0	4
4929	1	4
4937	1	4
4936	1	4
786	1	4
4249	1	4
4179	1	4
4180	1	4
4221	0	4
4222	1	4
4248	0	4
