4873;0;Ｇ１辅路;LINE;3;WEST;116.510550;39.870580;116.488870;39.871200
1763;1;京港澳高速公路;LINE;2;NORTH;116.039330;39.548040;116.061010;39.598240
5005;0;京港澳高速公路;LINE;4;SOUTH;116.061010;39.598240;116.039330;39.548040
1764;1;京港澳高速公路;LINE;2;NORTH;116.061010;39.598240;116.080370;39.629980
1763;0;京港澳高速公路;LINE;4;SOUTH;116.080370;39.629980;116.061010;39.598240
1765;1;京港澳高速公路;LINE;2;NORTH;116.080370;39.629980;116.076830;39.644730
1764;0;京港澳高速公路;LINE;4;SOUTH;116.076830;39.644730;116.080370;39.629980
1766;1;京港澳高速公路;LINE;2;NORTH;116.076830;39.644730;116.077960;39.658340
1765;0;京港澳高速公路;LINE;4;SOUTH;116.077960;39.658340;116.076830;39.644730
1767;1;京港澳高速公路;LINE;2;NORTH;116.077960;39.658340;116.089580;39.680560
1766;0;京港澳高速公路;LINE;4;SOUTH;116.089580;39.680560;116.077960;39.658340
992;1;京港澳高速公路;LINE;2;NORTH;116.089580;39.680560;116.104620;39.700520
1767;0;京港澳高速公路;LINE;4;SOUTH;116.104620;39.700520;116.089580;39.680560
991;1;京港澳高速公路;LINE;2;NORTH;116.104620;39.700520;116.110280;39.722280
992;0;京港澳高速公路;LINE;4;SOUTH;116.110280;39.722280;116.104620;39.700520
967;1;京港澳高速公路;LINE;2;NORTH;116.110280;39.722280;116.142010;39.754900
991;0;京港澳高速公路;LINE;4;SOUTH;116.142010;39.754900;116.110280;39.722280
966;1;京港澳高速公路;LINE;1;EAST;116.142010;39.754900;116.163660;39.775100
967;0;京港澳高速公路;LINE;3;WEST;116.163660;39.775100;116.142010;39.754900
965;1;京港澳高速公路;LINE;1;EAST;116.163660;39.775100;116.205540;39.812050
966;0;京港澳高速公路;LINE;3;WEST;116.205540;39.812050;116.163660;39.775100
935;1;京港澳高速公路;LINE;2;NORTH;116.205540;39.812050;116.211460;39.841950
965;0;京港澳高速公路;LINE;4;SOUTH;116.211460;39.841950;116.205540;39.812050
934;1;京港澳高速公路;LINE;1;EAST;116.211460;39.841950;116.225290;39.845570
935;0;京港澳高速公路;LINE;3;WEST;116.225290;39.845570;116.211460;39.841950
1746;1;京开高速公路;LINE;2;NORTH;116.325100;39.534330;116.324530;39.554440
1745;0;京开高速公路;LINE;4;SOUTH;116.324530;39.554440;116.325100;39.534330
5014;1;京开高速公路;LINE;2;NORTH;116.324530;39.554440;116.325070;39.561730
1746;0;京开高速公路;LINE;4;SOUTH;116.325070;39.561730;116.324530;39.554440
1747;1;京开高速公路;LINE;2;NORTH;116.325070;39.561730;116.327650;39.595040
5014;0;京开高速公路;LINE;4;SOUTH;116.327650;39.595040;116.325070;39.561730
1748;1;京开高速公路;LINE;2;NORTH;116.327650;39.595040;116.326620;39.611630
1747;0;京开高速公路;LINE;4;SOUTH;116.326620;39.611630;116.327650;39.595040
1749;1;京开高速公路;LINE;2;NORTH;116.326620;39.611630;116.324030;39.638370
1748;0;京开高速公路;LINE;4;SOUTH;116.324030;39.638370;116.326620;39.611630
1750;1;京开高速公路;LINE;2;NORTH;116.324030;39.638370;116.323710;39.656030
1749;0;京开高速公路;LINE;4;SOUTH;116.323710;39.656030;116.324030;39.638370
1751;1;京开高速公路;LINE;2;NORTH;116.323710;39.656030;116.324710;39.672160
1750;0;京开高速公路;LINE;4;SOUTH;116.324710;39.672160;116.323710;39.656030
1752;1;京开高速公路;LINE;2;NORTH;116.324710;39.672160;116.326600;39.682850
1751;0;京开高速公路;LINE;4;SOUTH;116.326600;39.682850;116.324710;39.672160
968;1;京开高速公路;LINE;2;NORTH;116.326600;39.682850;116.329670;39.700090
1752;0;京开高速公路;LINE;4;SOUTH;116.329670;39.700090;116.326600;39.682850
5015;1;京开高速公路;LINE;2;NORTH;116.329670;39.700090;116.343910;39.717250
968;0;京开高速公路;LINE;4;SOUTH;116.343910;39.717250;116.329670;39.700090
1573;1;京开高速公路;LINE;2;NORTH;116.343910;39.717250;116.344810;39.745200
5015;0;京开高速公路;LINE;4;SOUTH;116.344810;39.745200;116.343910;39.717250
1232;1;京开高速公路;LINE;2;NORTH;116.344810;39.745200;116.342770;39.763010
1573;0;京开高速公路;LINE;4;SOUTH;116.342770;39.763010;116.344810;39.745200
874;1;京开高速公路;LINE;2;NORTH;116.342770;39.763010;116.342540;39.778720
1232;0;京开高速公路;LINE;4;SOUTH;116.342540;39.778720;116.342770;39.763010
1354;1;京藏高速公路;LINE;2;NORTH;116.379550;39.948850;116.379300;39.958060
865;0;京藏高速公路;LINE;4;SOUTH;116.379300;39.958060;116.379550;39.948850
864;1;京藏高速公路;LINE;2;NORTH;116.379300;39.958060;116.380430;39.968190
1354;0;京藏高速公路;LINE;4;SOUTH;116.380430;39.968190;116.379300;39.958060
290;1;京藏高速公路;LINE;2;NORTH;116.380430;39.968190;116.378470;39.987650
864;0;京藏高速公路;LINE;4;SOUTH;116.378470;39.987650;116.380430;39.968190
289;1;京藏高速公路;LINE;2;NORTH;116.378470;39.987650;116.370070;40.001510
290;0;京藏高速公路;LINE;4;SOUTH;116.370070;40.001510;116.378470;39.987650
1127;1;京藏高速公路;LINE;2;NORTH;116.370070;40.001510;116.364130;40.009480
289;0;京藏高速公路;LINE;4;SOUTH;116.364130;40.009480;116.370070;40.001510
288;1;京藏高速公路;LINE;2;NORTH;116.364130;40.009480;116.353770;40.023080
1127;0;京藏高速公路;LINE;4;SOUTH;116.353770;40.023080;116.364130;40.009480
1905;1;通顺路;LINE;2;NORTH;116.655880;39.922410;116.656960;39.926390
1904;0;通顺路;LINE;4;SOUTH;116.656960;39.926390;116.655880;39.922410
1906;1;通顺路;LINE;2;NORTH;116.656960;39.926390;116.678010;39.986430
1905;0;通顺路;LINE;4;SOUTH;116.678010;39.986430;116.656960;39.926390
1907;1;通顺路;LINE;2;NORTH;116.678010;39.986430;116.679360;40.010640
1906;0;通顺路;LINE;4;SOUTH;116.679360;40.010640;116.678010;39.986430
1908;1;通顺路;LINE;2;NORTH;116.679360;40.010640;116.674050;40.034520
1907;0;通顺路;LINE;4;SOUTH;116.674050;40.034520;116.679360;40.010640
1909;1;通顺路;LINE;2;NORTH;116.674050;40.034520;116.662830;40.062180
1908;0;通顺路;LINE;4;SOUTH;116.662830;40.062180;116.674050;40.034520
1910;1;通顺路;LINE;2;NORTH;116.662830;40.062180;116.661480;40.082210
1909;0;通顺路;LINE;4;SOUTH;116.661480;40.082210;116.662830;40.062180
3943;1;张采路;LINE;2;NORTH;116.702840;39.735510;116.700690;39.738270
3942;0;张采路;LINE;4;SOUTH;116.700690;39.738270;116.702840;39.735510
3944;1;张采路;LINE;2;NORTH;116.700690;39.738270;116.690230;39.758090
3943;0;张采路;LINE;4;SOUTH;116.690230;39.758090;116.700690;39.738270
3945;1;张采路;LINE;2;NORTH;116.690230;39.758090;116.689720;39.761960
3944;0;张采路;LINE;4;SOUTH;116.689720;39.761960;116.690230;39.758090
3946;1;张采路;LINE;2;NORTH;116.689720;39.761960;116.695110;39.869850
3945;0;张采路;LINE;4;SOUTH;116.695110;39.869850;116.689720;39.761960
4526;1;顺密路;LINE;2;NORTH;116.701430;40.139410;116.721990;40.170950
4525;0;顺密路;LINE;4;SOUTH;116.721990;40.170950;116.701430;40.139410
2198;1;滨河路;LINE;2;NORTH;116.114260;39.921530;116.111970;39.936140
2197;0;滨河路;LINE;4;SOUTH;116.111970;39.936140;116.114260;39.921530
2199;1;滨河路;LINE;2;NORTH;116.111970;39.936140;116.099110;39.957090
2198;0;滨河路;LINE;4;SOUTH;116.099110;39.957090;116.111970;39.936140
